id,user,uid,version,changeset,timestamp
47652437,ediyes,1240849,7,22425679,2014-05-19T13:57:39Z
47652438,ediyes,1240849,7,22425679,2014-05-19T13:57:39Z
47652439,TheBestIdea,298513,8,44385779,2016-12-13T22:40:07Z
47652593,ingalls,305985,5,19385255,2013-12-10T22:13:34Z
47652594,iandees,4732,8,19366429,2013-12-09T20:56:51Z
47841630,Shelby,25425,26,38291746,2016-04-04T13:59:53Z
50738094,bjoern262,651621,6,40263566,2016-06-24T15:06:13Z
50774405,watame,1380816,3,16268120,2013-05-24T16:27:06Z
50774419,saikabhi,3029661,6,39532152,2016-05-24T12:17:18Z
56761478,Howpper,1240864,17,43861128,2016-11-22T03:22:06Z
56761485,Shelby,25425,6,29462871,2015-03-14T02:32:09Z
101143037,luiswoo,311318,6,21412489,2014-03-31T04:15:34Z
101144614,KindredCoda,14293,2,7369547,2011-02-23T05:20:25Z
110149977,ingalls,305985,2,13366115,2012-10-04T20:56:58Z
123047166,chdr,165869,1,8822673,2011-07-25T01:57:55Z
123047167,Shelby,25425,2,30368088,2015-04-21T04:09:17Z
123047168,chdr,165869,1,8822673,2011-07-25T01:57:56Z
123047170,chdr,165869,1,8822673,2011-07-25T01:57:56Z
123047171,chdr,165869,1,8822673,2011-07-25T01:57:56Z
127777294,bjoern262,651621,4,40263566,2016-06-24T15:06:10Z
127777295,ethelmermaid,2219985,3,32631267,2015-07-14T16:01:28Z
127777296,bjoern262,651621,4,40263566,2016-06-24T15:05:51Z
127777297,bjoern262,651621,4,40263566,2016-06-24T15:05:40Z
127777300,ethelmermaid,2219985,3,32631267,2015-07-14T16:01:28Z
127777302,bjoern262,651621,4,40263566,2016-06-24T15:06:11Z
127777304,ethelmermaid,2219985,3,32631267,2015-07-14T16:01:28Z
127777306,ethelmermaid,2219985,3,32631267,2015-07-14T16:01:28Z
127777307,bjoern262,651621,4,40263566,2016-06-24T15:05:54Z
127777308,bjoern262,651621,4,40263566,2016-06-24T15:06:10Z
127777309,ethelmermaid,2219985,3,32631267,2015-07-14T16:01:27Z
127777340,bjoern262,651621,6,40263566,2016-06-24T15:05:31Z
127777341,bjoern262,651621,4,40263566,2016-06-24T15:06:00Z
127777344,bjoern262,651621,6,40263566,2016-06-24T15:06:02Z
127777346,Nicolas Love,2359041,2,30926605,2015-05-09T05:46:33Z
127777347,Nicolas Love,2359041,2,30926605,2015-05-09T05:46:33Z
127777349,Nicolas Love,2359041,2,30926605,2015-05-09T05:46:33Z
127777351,Nicolas Love,2359041,2,30926605,2015-05-09T05:46:33Z
127777353,Nicolas Love,2359041,3,30926368,2015-05-09T05:30:27Z
127777354,Nicolas Love,2359041,3,30926368,2015-05-09T05:30:27Z
136373286,ingalls,305985,3,13358847,2012-10-04T10:52:47Z
146245500,Shompol,24396,1,10421018,2012-01-17T19:52:41Z
147976457,ingalls,305985,2,13445162,2012-10-10T18:48:05Z
147976479,ingalls,305985,2,13445162,2012-10-10T18:48:05Z
147976485,fx99,130472,1,10533584,2012-01-29T19:05:20Z
147976499,fx99,130472,1,10533584,2012-01-29T19:05:21Z
157893374,Roadrunner21,330773,1,11178793,2012-04-04T16:58:59Z
157893376,Roadrunner21,330773,1,11178793,2012-04-04T16:59:00Z
157893386,Roadrunner21,330773,1,11178793,2012-04-04T16:59:01Z
157893391,Roadrunner21,330773,1,11178793,2012-04-04T16:59:02Z
157893394,Roadrunner21,330773,1,11178793,2012-04-04T16:59:03Z
157893405,Roadrunner21,330773,1,11178793,2012-04-04T16:59:04Z
157893416,Roadrunner21,330773,1,11178793,2012-04-04T16:59:05Z
157893436,Roadrunner21,330773,1,11178793,2012-04-04T16:59:07Z
157893440,Roadrunner21,330773,1,11178793,2012-04-04T16:59:07Z
157893471,Roadrunner21,330773,1,11178793,2012-04-04T16:59:09Z
157893499,Roadrunner21,330773,1,11178793,2012-04-04T16:59:12Z
157893573,Roadrunner21,330773,1,11178793,2012-04-04T16:59:29Z
157893579,Roadrunner21,330773,1,11178793,2012-04-04T16:59:30Z
157893580,Roadrunner21,330773,1,11178793,2012-04-04T16:59:30Z
157893581,Roadrunner21,330773,1,11178793,2012-04-04T16:59:30Z
157893583,Roadrunner21,330773,1,11178793,2012-04-04T16:59:30Z
157893584,Roadrunner21,330773,1,11178793,2012-04-04T16:59:30Z
157893587,Roadrunner21,330773,1,11178793,2012-04-04T16:59:31Z
157893589,Roadrunner21,330773,1,11178793,2012-04-04T16:59:31Z
157893595,Roadrunner21,330773,1,11178793,2012-04-04T16:59:32Z
157893597,Roadrunner21,330773,1,11178793,2012-04-04T16:59:32Z
157893603,Roadrunner21,330773,1,11178793,2012-04-04T16:59:33Z
157893605,Roadrunner21,330773,1,11178793,2012-04-04T16:59:34Z
157893612,Roadrunner21,330773,1,11178793,2012-04-04T16:59:35Z
157893615,Roadrunner21,330773,1,11178793,2012-04-04T16:59:35Z
157893617,Roadrunner21,330773,1,11178793,2012-04-04T16:59:36Z
157893618,Roadrunner21,330773,1,11178793,2012-04-04T16:59:36Z
157893621,Roadrunner21,330773,1,11178793,2012-04-04T16:59:37Z
157893622,Roadrunner21,330773,1,11178793,2012-04-04T16:59:37Z
157893625,Cadrion,4831685,2,43730738,2016-11-17T14:17:34Z
157893645,Roadrunner21,330773,1,11178793,2012-04-04T16:59:44Z
157893683,Roadrunner21,330773,1,11178793,2012-04-04T16:59:51Z
157893691,Roadrunner21,330773,1,11178793,2012-04-04T16:59:53Z
157893714,Roadrunner21,330773,1,11178793,2012-04-04T16:59:58Z
161238888,bjoern262,651621,15,40263566,2016-06-24T15:06:38Z
182759544,ingalls,305985,1,13238588,2012-09-24T20:08:56Z
182759600,luiswoo,311318,2,21412489,2014-03-31T04:15:36Z
182759607,Cadrion,4831685,2,43730738,2016-11-17T14:17:34Z
182759611,ingalls,305985,1,13238588,2012-09-24T20:09:02Z
182759614,ingalls,305985,2,13446654,2012-10-10T20:23:58Z
183794496,ingalls,305985,4,19476493,2013-12-16T05:45:40Z
183794497,watame,1380816,2,15849554,2013-04-24T14:21:27Z
183794516,watame,1380816,2,16256016,2013-05-23T18:19:35Z
183794518,ingalls,305985,2,13478679,2012-10-13T12:58:27Z
183794520,NE2,207745,1,13328691,2012-10-01T22:26:36Z
183916205,MxxCon,384667,2,17031186,2013-07-21T05:19:41Z
183933382,Rub21_nycbuildings,1781294,2,22625800,2014-05-29T19:38:17Z
183933383,ingalls,305985,3,13433982,2012-10-09T22:01:10Z
183934170,ingalls,305985,1,13342148,2012-10-03T02:28:55Z
183934172,ingalls,305985,1,13342148,2012-10-03T02:28:55Z
183934173,ingalls,305985,1,13342148,2012-10-03T02:28:55Z
183934175,ingalls,305985,1,13342148,2012-10-03T02:28:56Z
183934177,ingalls,305985,1,13342148,2012-10-03T02:28:56Z
183934178,ingalls,305985,2,13358847,2012-10-04T10:52:47Z
183934179,ingalls,305985,1,13342148,2012-10-03T02:28:57Z
183934180,ingalls,305985,1,13342148,2012-10-03T02:28:58Z
183934181,ingalls,305985,1,13342148,2012-10-03T02:28:58Z
183934182,ingalls,305985,1,13342148,2012-10-03T02:28:58Z
183934184,ingalls,305985,1,13342148,2012-10-03T02:28:58Z
183934185,ingalls,305985,1,13342148,2012-10-03T02:28:58Z
183934186,ingalls,305985,1,13342148,2012-10-03T02:28:58Z
183934187,ingalls,305985,1,13342148,2012-10-03T02:28:58Z
183934188,ingalls,305985,1,13342148,2012-10-03T02:28:59Z
183934189,ingalls,305985,1,13342148,2012-10-03T02:28:59Z
183934190,ingalls,305985,1,13342148,2012-10-03T02:28:59Z
183934191,ingalls,305985,1,13342148,2012-10-03T02:28:59Z
183934192,ingalls,305985,1,13342148,2012-10-03T02:28:59Z
183934193,ingalls,305985,1,13342148,2012-10-03T02:28:59Z
183934194,ingalls,305985,1,13342148,2012-10-03T02:28:59Z
183934195,ingalls,305985,1,13342148,2012-10-03T02:28:59Z
183934196,ingalls,305985,1,13342148,2012-10-03T02:29:00Z
183934197,ingalls,305985,1,13342148,2012-10-03T02:29:00Z
183934198,ingalls,305985,1,13342148,2012-10-03T02:29:00Z
183934199,ingalls,305985,1,13342148,2012-10-03T02:29:00Z
183934200,ingalls,305985,1,13342148,2012-10-03T02:29:00Z
183934201,ingalls,305985,1,13342148,2012-10-03T02:29:00Z
183934202,ingalls,305985,1,13342148,2012-10-03T02:29:00Z
183934203,ingalls,305985,1,13342148,2012-10-03T02:29:00Z
183934204,ingalls,305985,1,13342148,2012-10-03T02:29:01Z
183934205,ingalls,305985,1,13342148,2012-10-03T02:29:01Z
183934206,ingalls,305985,1,13342148,2012-10-03T02:29:01Z
183934207,ingalls,305985,1,13342148,2012-10-03T02:29:01Z
183934208,ingalls,305985,1,13342148,2012-10-03T02:29:01Z
183934209,ingalls,305985,1,13342148,2012-10-03T02:29:01Z
183934210,ingalls,305985,1,13342148,2012-10-03T02:29:01Z
183934211,ingalls,305985,1,13342148,2012-10-03T02:29:01Z
183934212,ingalls,305985,1,13342148,2012-10-03T02:29:02Z
183934213,ingalls,305985,1,13342148,2012-10-03T02:29:02Z
183934214,ingalls,305985,1,13342148,2012-10-03T02:29:02Z
183934216,ingalls,305985,1,13342148,2012-10-03T02:29:02Z
183934217,ingalls,305985,1,13342148,2012-10-03T02:29:02Z
183934218,ingalls,305985,1,13342148,2012-10-03T02:29:02Z
183934219,ingalls,305985,1,13342148,2012-10-03T02:29:02Z
183934220,ingalls,305985,1,13342148,2012-10-03T02:29:02Z
183934221,ingalls,305985,1,13342148,2012-10-03T02:29:03Z
183934222,ingalls,305985,1,13342148,2012-10-03T02:29:03Z
183934223,ingalls,305985,1,13342148,2012-10-03T02:29:03Z
183934224,ingalls,305985,1,13342148,2012-10-03T02:29:03Z
183934225,ingalls,305985,1,13342148,2012-10-03T02:29:03Z
183934226,ingalls,305985,1,13342148,2012-10-03T02:29:03Z
183934227,ingalls,305985,1,13342148,2012-10-03T02:29:03Z
183934228,ingalls,305985,1,13342148,2012-10-03T02:29:03Z
183934229,ingalls,305985,1,13342148,2012-10-03T02:29:04Z
183934230,ingalls,305985,1,13342148,2012-10-03T02:29:04Z
183934231,ingalls,305985,1,13342148,2012-10-03T02:29:04Z
183934232,ingalls,305985,1,13342148,2012-10-03T02:29:04Z
183934233,ingalls,305985,1,13342148,2012-10-03T02:29:04Z
183934234,ingalls,305985,1,13342148,2012-10-03T02:29:04Z
183934235,ingalls,305985,1,13342148,2012-10-03T02:29:04Z
183934236,ingalls,305985,1,13342148,2012-10-03T02:29:04Z
183934238,ingalls,305985,1,13342148,2012-10-03T02:29:05Z
183934242,ingalls,305985,1,13342148,2012-10-03T02:29:05Z
183934243,ingalls,305985,1,13342148,2012-10-03T02:29:05Z
183934247,ingalls,305985,1,13342148,2012-10-03T02:29:06Z
183934250,ingalls,305985,1,13342148,2012-10-03T02:29:06Z
183934252,Rub21_nycbuildings,1781294,2,22625673,2014-05-29T19:30:21Z
183934256,ingalls,305985,1,13342148,2012-10-03T02:29:07Z
183934257,ingalls,305985,1,13342148,2012-10-03T02:29:07Z
183934260,ingalls,305985,1,13342148,2012-10-03T02:29:07Z
183934261,ingalls,305985,2,13358847,2012-10-04T10:52:48Z
184134932,dc157,1714546,2,17530047,2013-08-27T06:58:36Z
184134934,dc157,1714546,2,17530047,2013-08-27T06:58:36Z
184134935,dc157,1714546,2,17530047,2013-08-27T06:58:36Z
184134936,dc157,1714546,2,17530047,2013-08-27T06:58:36Z
184134937,ingalls,305985,1,13358847,2012-10-04T10:50:32Z
184136153,ingalls,305985,2,13366115,2012-10-04T20:56:59Z
184136154,ingalls,305985,1,13358847,2012-10-04T10:52:26Z
184136158,ingalls,305985,1,13358847,2012-10-04T10:52:27Z
184136159,ingalls,305985,1,13358847,2012-10-04T10:52:27Z
184136160,ingalls,305985,1,13358847,2012-10-04T10:52:27Z
184136162,ingalls,305985,1,13358847,2012-10-04T10:52:27Z
184136163,ingalls,305985,2,13366115,2012-10-04T20:57:00Z
184136167,ingalls,305985,1,13358847,2012-10-04T10:52:28Z
184136170,ingalls,305985,1,13358847,2012-10-04T10:52:28Z
184136172,ingalls,305985,1,13358847,2012-10-04T10:52:28Z
184136174,ingalls,305985,1,13358847,2012-10-04T10:52:28Z
184136177,ingalls,305985,1,13358847,2012-10-04T10:52:29Z
184136178,ingalls,305985,1,13358847,2012-10-04T10:52:29Z
184136181,ingalls,305985,1,13358847,2012-10-04T10:52:29Z
184136183,ingalls,305985,1,13358847,2012-10-04T10:52:29Z
184136189,ingalls,305985,2,13366115,2012-10-04T20:56:59Z
184136190,ingalls,305985,1,13358847,2012-10-04T10:52:30Z
184136192,ingalls,305985,1,13358847,2012-10-04T10:52:30Z
184136195,ingalls,305985,1,13358847,2012-10-04T10:52:31Z
184136197,ingalls,305985,1,13358847,2012-10-04T10:52:31Z
184136198,ingalls,305985,1,13358847,2012-10-04T10:52:31Z
184136199,ingalls,305985,1,13358847,2012-10-04T10:52:31Z
184136201,ingalls,305985,1,13358847,2012-10-04T10:52:31Z
184136202,ingalls,305985,1,13358847,2012-10-04T10:52:32Z
184136203,ingalls,305985,1,13358847,2012-10-04T10:52:32Z
184136204,ingalls,305985,1,13358847,2012-10-04T10:52:32Z
184136208,ingalls,305985,1,13358847,2012-10-04T10:52:32Z
184136209,ingalls,305985,1,13358847,2012-10-04T10:52:32Z
184136211,ingalls,305985,1,13358847,2012-10-04T10:52:33Z
184136212,ingalls,305985,2,13445162,2012-10-10T18:48:04Z
184136213,ingalls,305985,1,13358847,2012-10-04T10:52:33Z
184136214,ingalls,305985,1,13358847,2012-10-04T10:52:33Z
184136215,ingalls,305985,1,13358847,2012-10-04T10:52:33Z
184136216,ingalls,305985,1,13358847,2012-10-04T10:52:33Z
184136220,ingalls,305985,1,13358847,2012-10-04T10:52:34Z
184136221,ingalls,305985,1,13358847,2012-10-04T10:52:34Z
184136222,ingalls,305985,1,13358847,2012-10-04T10:52:34Z
184136223,ingalls,305985,1,13358847,2012-10-04T10:52:34Z
184136224,ingalls,305985,1,13358847,2012-10-04T10:52:34Z
184136225,ingalls,305985,1,13358847,2012-10-04T10:52:34Z
184136227,ingalls,305985,1,13358847,2012-10-04T10:52:34Z
184136228,ingalls,305985,1,13358847,2012-10-04T10:52:34Z
184136232,ingalls,305985,1,13358847,2012-10-04T10:52:34Z
184136233,ingalls,305985,1,13358847,2012-10-04T10:52:35Z
184136234,ingalls,305985,2,13445162,2012-10-10T18:48:06Z
184136235,ingalls,305985,1,13358847,2012-10-04T10:52:35Z
184136237,ingalls,305985,1,13358847,2012-10-04T10:52:35Z
184136238,ingalls,305985,1,13358847,2012-10-04T10:52:35Z
184136239,ingalls,305985,1,13358847,2012-10-04T10:52:35Z
184136241,ingalls,305985,1,13358847,2012-10-04T10:52:35Z
184136242,ingalls,305985,1,13358847,2012-10-04T10:52:35Z
184136245,ingalls,305985,1,13358847,2012-10-04T10:52:36Z
184136247,ingalls,305985,1,13358847,2012-10-04T10:52:36Z
184136248,ingalls,305985,1,13358847,2012-10-04T10:52:36Z
184136249,ingalls,305985,1,13358847,2012-10-04T10:52:36Z
184136251,ingalls,305985,1,13358847,2012-10-04T10:52:36Z
184136252,ingalls,305985,1,13358847,2012-10-04T10:52:36Z
184136254,ingalls,305985,1,13358847,2012-10-04T10:52:37Z
184136255,ingalls,305985,1,13358847,2012-10-04T10:52:37Z
184136258,ingalls,305985,1,13358847,2012-10-04T10:52:37Z
184136261,ingalls,305985,1,13358847,2012-10-04T10:52:37Z
184136262,ingalls,305985,1,13358847,2012-10-04T10:52:38Z
184136263,ingalls,305985,1,13358847,2012-10-04T10:52:38Z
184136265,ingalls,305985,1,13358847,2012-10-04T10:52:38Z
184136266,ingalls,305985,1,13358847,2012-10-04T10:52:38Z
184136267,ingalls,305985,1,13358847,2012-10-04T10:52:38Z
184136269,ingalls,305985,1,13358847,2012-10-04T10:52:38Z
184136276,ingalls,305985,1,13358847,2012-10-04T10:52:39Z
184136277,ingalls,305985,1,13358847,2012-10-04T10:52:39Z
184136278,ingalls,305985,1,13358847,2012-10-04T10:52:39Z
184136280,ingalls,305985,1,13358847,2012-10-04T10:52:39Z
184136281,ingalls,305985,1,13358847,2012-10-04T10:52:39Z
184136290,ingalls,305985,1,13358847,2012-10-04T10:52:40Z
184136291,ingalls,305985,1,13358847,2012-10-04T10:52:40Z
184136293,ingalls,305985,1,13358847,2012-10-04T10:52:40Z
184136295,ingalls,305985,1,13358847,2012-10-04T10:52:40Z
184136297,ingalls,305985,1,13358847,2012-10-04T10:52:40Z
184136298,ingalls,305985,1,13358847,2012-10-04T10:52:40Z
184136303,ingalls,305985,1,13358847,2012-10-04T10:52:40Z
184136304,ingalls,305985,1,13358847,2012-10-04T10:52:41Z
184136306,ingalls,305985,1,13358847,2012-10-04T10:52:41Z
184136307,ingalls,305985,1,13358847,2012-10-04T10:52:41Z
184136309,ingalls,305985,2,13366115,2012-10-04T20:57:01Z
184136310,ingalls,305985,1,13358847,2012-10-04T10:52:42Z
184221775,ingalls,305985,1,13366115,2012-10-04T20:56:34Z
184221776,ingalls,305985,1,13366115,2012-10-04T20:56:34Z
184221777,ingalls,305985,1,13366115,2012-10-04T20:56:35Z
184221778,ingalls,305985,1,13366115,2012-10-04T20:56:35Z
184221779,ingalls,305985,2,13433982,2012-10-09T22:01:15Z
184221780,ediyes,1240849,3,22379983,2014-05-16T21:50:24Z
184221781,ingalls,305985,1,13366115,2012-10-04T20:56:37Z
184221782,ingalls,305985,1,13366115,2012-10-04T20:56:37Z
184221783,ingalls,305985,1,13366115,2012-10-04T20:56:38Z
184221784,ingalls,305985,1,13366115,2012-10-04T20:56:38Z
184221785,ingalls,305985,1,13366115,2012-10-04T20:56:38Z
184221786,ingalls,305985,1,13366115,2012-10-04T20:56:38Z
184221787,ingalls,305985,1,13366115,2012-10-04T20:56:38Z
184221788,ingalls,305985,1,13366115,2012-10-04T20:56:39Z
184221789,ingalls,305985,1,13366115,2012-10-04T20:56:39Z
184221790,ingalls,305985,1,13366115,2012-10-04T20:56:39Z
184221791,ingalls,305985,1,13366115,2012-10-04T20:56:40Z
184221792,ingalls,305985,1,13366115,2012-10-04T20:56:40Z
184221793,ingalls,305985,1,13366115,2012-10-04T20:56:40Z
184221794,ingalls,305985,1,13366115,2012-10-04T20:56:40Z
184221795,ingalls,305985,1,13366115,2012-10-04T20:56:40Z
184221796,ingalls,305985,1,13366115,2012-10-04T20:56:40Z
184221797,ingalls,305985,1,13366115,2012-10-04T20:56:40Z
184221798,ingalls,305985,1,13366115,2012-10-04T20:56:40Z
184221799,ingalls,305985,1,13366115,2012-10-04T20:56:41Z
184221800,ingalls,305985,1,13366115,2012-10-04T20:56:41Z
184221801,ingalls,305985,1,13366115,2012-10-04T20:56:41Z
184221802,ingalls,305985,1,13366115,2012-10-04T20:56:41Z
184221803,ingalls,305985,1,13366115,2012-10-04T20:56:41Z
184221804,ingalls,305985,1,13366115,2012-10-04T20:56:41Z
184221805,ingalls,305985,1,13366115,2012-10-04T20:56:41Z
184221806,ingalls,305985,1,13366115,2012-10-04T20:56:41Z
184221807,ingalls,305985,1,13366115,2012-10-04T20:56:42Z
184221808,ingalls,305985,1,13366115,2012-10-04T20:56:42Z
184221809,ingalls,305985,1,13366115,2012-10-04T20:56:42Z
184221810,ingalls,305985,1,13366115,2012-10-04T20:56:42Z
184221811,ingalls,305985,1,13366115,2012-10-04T20:56:42Z
184221812,ingalls,305985,1,13366115,2012-10-04T20:56:42Z
184221813,ingalls,305985,1,13366115,2012-10-04T20:56:42Z
184221814,ingalls,305985,1,13366115,2012-10-04T20:56:42Z
184221815,ingalls,305985,1,13366115,2012-10-04T20:56:43Z
184221816,ingalls,305985,1,13366115,2012-10-04T20:56:43Z
184221817,ingalls,305985,1,13366115,2012-10-04T20:56:43Z
184221818,ingalls,305985,1,13366115,2012-10-04T20:56:44Z
184221819,ingalls,305985,1,13366115,2012-10-04T20:56:44Z
184221820,ingalls,305985,2,13445162,2012-10-10T18:48:04Z
184221821,ingalls,305985,1,13366115,2012-10-04T20:56:44Z
184221822,ingalls,305985,1,13366115,2012-10-04T20:56:44Z
184221823,ingalls,305985,1,13366115,2012-10-04T20:56:44Z
184221824,ingalls,305985,1,13366115,2012-10-04T20:56:45Z
184221825,ingalls,305985,1,13366115,2012-10-04T20:56:45Z
184221826,ingalls,305985,1,13366115,2012-10-04T20:56:45Z
184221827,ingalls,305985,1,13366115,2012-10-04T20:56:45Z
184221828,ingalls,305985,1,13366115,2012-10-04T20:56:45Z
184221829,ingalls,305985,1,13366115,2012-10-04T20:56:45Z
184221830,ingalls,305985,1,13366115,2012-10-04T20:56:45Z
184221831,ingalls,305985,1,13366115,2012-10-04T20:56:46Z
184221832,ingalls,305985,1,13366115,2012-10-04T20:56:46Z
184221833,ingalls,305985,1,13366115,2012-10-04T20:56:46Z
184221834,ingalls,305985,1,13366115,2012-10-04T20:56:46Z
184221835,ingalls,305985,1,13366115,2012-10-04T20:56:46Z
184221836,ingalls,305985,1,13366115,2012-10-04T20:56:46Z
184221837,ingalls,305985,1,13366115,2012-10-04T20:56:46Z
184221838,ingalls,305985,1,13366115,2012-10-04T20:56:46Z
184221839,ingalls,305985,1,13366115,2012-10-04T20:56:47Z
184221841,ingalls,305985,1,13366115,2012-10-04T20:56:47Z
184221842,ingalls,305985,1,13366115,2012-10-04T20:56:47Z
184221843,ingalls,305985,1,13366115,2012-10-04T20:56:47Z
184221844,ingalls,305985,1,13366115,2012-10-04T20:56:48Z
184221845,ingalls,305985,2,13445162,2012-10-10T18:48:04Z
184221846,Rub21_nycbuildings,1781294,2,22628235,2014-05-29T21:38:51Z
184663529,ingalls,305985,3,13470960,2012-10-12T19:18:37Z
184663633,ingalls,305985,1,13405223,2012-10-07T21:30:26Z
184663640,ingalls,305985,1,13405223,2012-10-07T21:30:26Z
184663641,ingalls,305985,1,13405223,2012-10-07T21:30:26Z
184663642,ingalls,305985,1,13405223,2012-10-07T21:30:26Z
184663644,ingalls,305985,1,13405223,2012-10-07T21:30:26Z
184663646,ingalls,305985,1,13405223,2012-10-07T21:30:26Z
184663647,ingalls,305985,1,13405223,2012-10-07T21:30:26Z
184663649,ingalls,305985,1,13405223,2012-10-07T21:30:26Z
184663650,ingalls,305985,1,13405223,2012-10-07T21:30:26Z
184663654,ingalls,305985,1,13405223,2012-10-07T21:30:27Z
184663655,ingalls,305985,1,13405223,2012-10-07T21:30:27Z
184663656,ingalls,305985,1,13405223,2012-10-07T21:30:27Z
184663658,ingalls,305985,1,13405223,2012-10-07T21:30:27Z
184663660,ingalls,305985,1,13405223,2012-10-07T21:30:27Z
184663661,ingalls,305985,1,13405223,2012-10-07T21:30:27Z
184663666,ingalls,305985,1,13405223,2012-10-07T21:30:27Z
184663667,ingalls,305985,1,13405223,2012-10-07T21:30:27Z
184663668,ingalls,305985,1,13405223,2012-10-07T21:30:28Z
184663669,ingalls,305985,1,13405223,2012-10-07T21:30:28Z
184663670,ingalls,305985,1,13405223,2012-10-07T21:30:28Z
184663672,ingalls,305985,1,13405223,2012-10-07T21:30:28Z
184663673,ingalls,305985,1,13405223,2012-10-07T21:30:28Z
184663678,ingalls,305985,1,13405223,2012-10-07T21:30:28Z
184663679,ingalls,305985,1,13405223,2012-10-07T21:30:28Z
184663680,MxxCon,384667,2,17082586,2013-07-25T00:37:40Z
184663681,ingalls,305985,1,13405223,2012-10-07T21:30:28Z
184663683,ingalls,305985,1,13405223,2012-10-07T21:30:28Z
184663685,ingalls,305985,1,13405223,2012-10-07T21:30:29Z
184663690,ingalls,305985,1,13405223,2012-10-07T21:30:29Z
184663691,Rub21_nycbuildings,1781294,3,19253395,2013-12-03T15:24:41Z
184663692,ingalls,305985,1,13405223,2012-10-07T21:30:29Z
